Algo_1 L,Algo_2 B,Algo_3 L20,Algo_4 L25,M,N,notes
0.25798749923706055,1.7656896114349365,0.35130882263183594,0.09201717376708984,2000,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.30802488327026367,0.5380415916442871,0.22361183166503906,0.13398194313049316,2000,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.3197033405303955,0.372617244720459,0.1614973545074463,0.1505601406097412,2000,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.4572157859802246,0.3899571895599365,0.20732688903808594,0.2161862850189209,2000,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.4316375255584717,0.181488037109375,0.2335970401763916,0.24802947044372559,2000,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.31349778175354004,0.3418111801147461,0.2227616310119629,0.13490700721740723,2000,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.14799833297729492,0.5795166492462158,0.10252165794372559,0.06200242042541504,2000,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.4353301525115967,0.4653184413909912,0.35263872146606445,0.23010683059692383,2000,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.16852164268493652,0.2965390682220459,0.10906481742858887,0.11439681053161621,2000,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.33524417877197266,0.7853045463562012,0.3181633949279785,0.15203428268432617,2000,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.16910243034362793,0.5435864925384521,0.15407609939575195,0.0816185474395752,2000,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.3092529773712158,0.9329361915588379,0.33301281929016113,0.12927818298339844,2000,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.29613518714904785,0.5448932647705078,0.2646310329437256,0.11604094505310059,2000,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.29701972007751465,0.46683549880981445,0.2200775146484375,0.10608243942260742,2000,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.314542293548584,1.1595966815948486,0.3081667423248291,0.11277270317077637,2000,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.30852651596069336,1.0334844589233398,0.21906805038452148,0.13210487365722656,2000,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.1645362377166748,0.3421506881713867,0.09801006317138672,0.07454538345336914,2000,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.44489526748657227,0.5099642276763916,0.2972419261932373,0.20289373397827148,2000,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.30722689628601074,0.6973416805267334,0.23049426078796387,0.1365814208984375,2000,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.2455439567565918,1.8263702392578125,0.17105650901794434,0.11204266548156738,2000,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.4450070858001709,0.5458366870880127,0.3282439708709717,0.19058537483215332,2000,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.14398860931396484,0.5553388595581055,0.12300944328308105,0.060048818588256836,2000,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.3157181739807129,0.5396404266357422,0.21770644187927246,0.13704752922058105,2000,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.3040328025817871,1.0328772068023682,0.24056673049926758,0.12578916549682617,2000,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.30672192573547363,0.2376711368560791,0.16364741325378418,0.13602185249328613,2000,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.30706119537353516,0.30425453186035156,0.22232341766357422,0.12257862091064453,2000,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.13960742950439453,0.5544593334197998,0.10956168174743652,0.056279897689819336,2000,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.30513978004455566,0.5598127841949463,0.21143531799316406,0.12912631034851074,2000,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.14223241806030273,0.5954101085662842,0.07199978828430176,0.05760335922241211,2000,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.30930185317993164,0.2876121997833252,0.16300010681152344,0.14200091361999512,2000,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
