Algo_1 L,Algo_2 B,Algo_3 L20,Algo_4 L25,M,N,notes
0.31240081787109375,0.31467676162719727,0.17684102058410645,0.1630535125732422,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.32741475105285645,0.958998441696167,0.21541213989257812,0.12618136405944824,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.16899609565734863,1.4216787815093994,0.13115859031677246,0.06700015068054199,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.31599974632263184,0.45377445220947266,0.18691372871398926,0.1520988941192627,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.1640026569366455,0.40509772300720215,0.15478301048278809,0.07291603088378906,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.1683051586151123,0.32401061058044434,0.10073494911193848,0.08441472053527832,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.3282501697540283,0.5636632442474365,0.265533447265625,0.1460099220275879,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.42310070991516113,0.7611520290374756,0.326343297958374,0.19700074195861816,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.44731831550598145,0.4986236095428467,0.4160139560699463,0.1810009479522705,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.16551518440246582,0.4037303924560547,0.09300756454467773,0.08899950981140137,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.31014442443847656,0.7022695541381836,0.23670673370361328,0.12501764297485352,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.4238758087158203,0.5046994686126709,0.2989234924316406,0.18851423263549805,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.16700029373168945,0.41365718841552734,0.09700989723205566,0.07065677642822266,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.32068419456481934,0.312471866607666,0.19123506546020508,0.15442585945129395,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.1675729751586914,0.6463222503662109,0.16856884956359863,0.06846189498901367,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.3164174556732178,0.27057790756225586,0.18771576881408691,0.14699935913085938,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.149000883102417,0.5889720916748047,0.0884699821472168,0.0705111026763916,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.31799769401550293,0.6980569362640381,0.19119882583618164,0.15252041816711426,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.32097458839416504,0.5546927452087402,0.16585445404052734,0.1460590362548828,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.17133593559265137,0.5727555751800537,0.13095831871032715,0.07799887657165527,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.3227882385253906,0.3020617961883545,0.15607976913452148,0.16100049018859863,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.320026159286499,0.2025432586669922,0.16199827194213867,0.18308329582214355,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.1700735092163086,1.177788496017456,0.20337653160095215,0.058597564697265625,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.33771204948425293,1.9272303581237793,0.21882224082946777,0.13108158111572266,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.16809344291687012,0.3571457862854004,0.1200098991394043,0.07999992370605469,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.46428942680358887,0.3355727195739746,0.2696645259857178,0.24260640144348145,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.32157254219055176,0.31824207305908203,0.22025108337402344,0.15438365936279297,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.17595338821411133,0.6167550086975098,0.13651156425476074,0.0859982967376709,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.16899919509887695,0.7123708724975586,0.1549997329711914,0.11302065849304199,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.3325834274291992,1.0133399963378906,0.28156256675720215,0.1821146011352539,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.46239495277404785,0.40500497817993164,0.36005544662475586,0.2329273223876953,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.5044927597045898,0.3357512950897217,0.29685211181640625,0.27837562561035156,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.329265832901001,0.18347859382629395,0.2721233367919922,0.17451214790344238,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.3280351161956787,0.790006160736084,0.2901763916015625,0.16652321815490723,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.3351273536682129,0.907066822052002,0.22606420516967773,0.1980431079864502,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.33112239837646484,0.49622583389282227,0.29102468490600586,0.18952488899230957,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.3560333251953125,0.4515693187713623,0.23932504653930664,0.236893892288208,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.34741854667663574,0.38129544258117676,0.2462782859802246,0.20699834823608398,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.5259189605712891,0.8166911602020264,0.40711212158203125,0.24659490585327148,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.3331785202026367,0.6428127288818359,0.2463829517364502,0.19292354583740234,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.3603188991546631,0.52278733253479,0.33020758628845215,0.19910907745361328,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.3468899726867676,0.1853642463684082,0.2339017391204834,0.20811748504638672,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.12222003936767578,2.771583318710327,0.14554500579833984,0.13794469833374023,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.44820547103881836,1.540940761566162,0.37120628356933594,0.26415061950683594,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.348773717880249,0.5995273590087891,0.2531430721282959,0.21871733665466309,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.3315236568450928,0.4386289119720459,0.32477426528930664,0.19616913795471191,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.3390805721282959,0.6416800022125244,0.28102946281433105,0.19835638999938965,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.44059181213378906,0.6546370983123779,0.385577917098999,0.23551177978515625,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.35927844047546387,1.1967816352844238,0.2794790267944336,0.18353605270385742,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.366168737411499,0.30391621589660645,0.23600029945373535,0.22700023651123047,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.4687316417694092,0.3781919479370117,0.3060131072998047,0.2947230339050293,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.36188197135925293,0.41691064834594727,0.2687969207763672,0.23600006103515625,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.3487405776977539,0.6841795444488525,0.2591538429260254,0.20286321640014648,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.3533194065093994,0.7968366146087646,0.3512575626373291,0.19938445091247559,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.3518216609954834,0.31716084480285645,0.3094513416290283,0.2215726375579834,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.2000589370727539,0.33869314193725586,0.1673128604888916,0.1562643051147461,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.34751462936401367,0.34465813636779785,0.26113224029541016,0.19574522972106934,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.187577486038208,0.7224569320678711,0.17815136909484863,0.19900894165039062,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.17261147499084473,0.6835296154022217,0.19510245323181152,0.13501858711242676,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.19199919700622559,0.7575647830963135,0.21995973587036133,0.1656198501586914,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.34780168533325195,0.46763014793395996,0.2848532199859619,0.23811101913452148,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.20136618614196777,0.4170854091644287,0.20395660400390625,0.20387697219848633,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.28855228424072266,0.5988888740539551,0.2337346076965332,0.20700836181640625,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.19999909400939941,0.5618431568145752,0.17702627182006836,0.16353988647460938,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.35352230072021484,0.3215141296386719,0.3715643882751465,0.21701550483703613,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.3629026412963867,0.7980020046234131,0.38155508041381836,0.20170998573303223,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.3564310073852539,0.583000898361206,0.29702329635620117,0.22075653076171875,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.37822914123535156,0.4155247211456299,0.4026830196380615,0.1975114345550537,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.19800162315368652,0.7568068504333496,0.2199387550354004,0.17652273178100586,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.3632850646972656,0.6872310638427734,0.3523108959197998,0.23847031593322754,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.1724998950958252,0.5346128940582275,0.1739978790283203,0.17487883567810059,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.35898876190185547,0.31700825691223145,0.34053659439086914,0.23208260536193848,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.18413305282592773,1.3267769813537598,0.20051932334899902,0.18945598602294922,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.36554503440856934,0.6763360500335693,0.3255176544189453,0.2779839038848877,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.5375673770904541,0.9378089904785156,0.4091989994049072,0.34755825996398926,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.49316835403442383,0.3376491069793701,0.4002096652984619,0.33591675758361816,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.5324347019195557,0.7024455070495605,0.3937103748321533,0.331317663192749,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.36812734603881836,0.6511807441711426,0.29826879501342773,0.27100086212158203,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.19285297393798828,0.1570298671722412,0.21799945831298828,0.1738889217376709,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.3669271469116211,0.5003275871276855,0.3847348690032959,0.30220890045166016,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.3675813674926758,0.7882766723632812,0.3751094341278076,0.25904417037963867,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.3921337127685547,0.42032933235168457,0.31433796882629395,0.2674064636230469,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.3630211353302002,0.7488093376159668,0.2962226867675781,0.27553844451904297,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.3665504455566406,0.9510297775268555,0.3963804244995117,0.2846205234527588,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.3667623996734619,0.3616793155670166,0.29830312728881836,0.2825279235839844,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.5186350345611572,0.3032534122467041,0.3430938720703125,0.3340115547180176,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.365999698638916,0.7494668960571289,0.3439204692840576,0.3085486888885498,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.3530149459838867,0.3850114345550537,0.3330230712890625,0.26929712295532227,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.3609135150909424,0.5795865058898926,0.28637242317199707,0.30107808113098145,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.2058572769165039,0.4101099967956543,0.257291316986084,0.20499944686889648,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.38184547424316406,0.5799381732940674,0.37150073051452637,0.33968257904052734,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.38477325439453125,0.9017324447631836,0.36960363388061523,0.26453375816345215,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.38153672218322754,0.6901547908782959,0.29108715057373047,0.2775130271911621,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.3989899158477783,0.6000919342041016,0.3594663143157959,0.2886819839477539,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.3876354694366455,0.36963891983032227,0.31566691398620605,0.29654717445373535,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.37375354766845703,0.2744905948638916,0.2990274429321289,0.27006101608276367,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.36999988555908203,0.42856383323669434,0.3118159770965576,0.301161527633667,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.36602163314819336,1.2214128971099854,0.3010377883911133,0.2670254707336426,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.4019327163696289,0.3197462558746338,0.3009531497955322,0.26123046875,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.2008519172668457,1.9729201793670654,0.2605140209197998,0.22656679153442383,100,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
