Algo_1,Algo_2,M,N
0.021001815795898438,0.08100295066833496,500,18
0.13157200813293457,0.20600318908691406,500,18
0.0060002803802490234,0.12463521957397461,500,18
0.06999969482421875,1.3820438385009766,500,18
0.0015201568603515625,0.018001317977905273,500,18
0.003997087478637695,0.04600071907043457,500,18
0.03281593322753906,1.1103284358978271,500,18
0.002002239227294922,0.00700068473815918,500,18
0.003999233245849609,0.07599925994873047,500,18
0.0710000991821289,0.18700551986694336,500,18
0.006002187728881836,0.0358126163482666,500,18
0.004000663757324219,0.1326148509979248,500,18
0.07200026512145996,0.5593128204345703,500,18
0.0009992122650146484,0.0035653114318847656,500,18
0.0020008087158203125,0.005601167678833008,500,18
0.10230541229248047,0.7416996955871582,500,18
0.032004356384277344,0.08845162391662598,500,18
0.0040051937103271484,0.08100318908691406,500,18
0.013000011444091797,0.24948906898498535,500,18
0.10011887550354004,1.7640953063964844,500,18
0.1241922378540039,0.4182717800140381,500,18
0.014000177383422852,0.025998830795288086,500,18
0.0029947757720947266,0.020000696182250977,500,18
0.13199377059936523,0.49417662620544434,500,18
0.12299895286560059,0.4982030391693115,500,18
0.0020017623901367188,0.0020051002502441406,500,18
0.0330047607421875,2.6331422328948975,500,18
0.033991336822509766,1.316178798675537,500,18
0.0020079612731933594,0.003996849060058594,500,18
0.004995584487915039,0.15459823608398438,500,18
0.006005525588989258,0.0019998550415039062,500,18
0.013000249862670898,0.16500020027160645,500,18
0.014998197555541992,0.3300056457519531,500,18
0.014996528625488281,0.033998727798461914,500,18
0.07057309150695801,1.3635146617889404,500,18
0.006002187728881836,0.05299806594848633,500,18
0.09599828720092773,0.14499998092651367,500,18
0.01399540901184082,0.08499813079833984,500,18
0.030997753143310547,0.5870006084442139,500,18
0.0680074691772461,0.4547538757324219,500,18
0.03261518478393555,0.4003560543060303,500,18
0.23563528060913086,0.4220609664916992,500,18
0.10500288009643555,0.7656891345977783,500,18
0.002002239227294922,0.008998394012451172,500,18
0.005994558334350586,0.09399795532226562,500,18
0.004004478454589844,0.0009996891021728516,500,18
0.031000137329101562,0.11962246894836426,500,18
0.11452031135559082,1.0871596336364746,500,18
0.044999122619628906,0.41120243072509766,500,18
0.06500649452209473,0.16174745559692383,500,18
0.03200173377990723,0.9627561569213867,500,18
0.002998828887939453,0.012996196746826172,500,18
