Algo_1 L,Algo_2 B,Algo_3 L20,Algo_4 L25,M,N,notes
0.15050792694091797,1.0139069557189941,0.08350539207458496,0.0840311050415039,200,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.4680354595184326,0.5430178642272949,0.23800110816955566,0.29475831985473633,200,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.43221354484558105,0.35901832580566406,0.3133704662322998,0.19222664833068848,200,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.311708927154541,1.2133095264434814,0.23290491104125977,0.14507079124450684,200,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.31450963020324707,0.7132368087768555,0.2226696014404297,0.13477492332458496,200,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.5176177024841309,0.45938587188720703,0.3011491298675537,0.23661589622497559,200,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.17099881172180176,0.6468498706817627,0.09600067138671875,0.10203051567077637,200,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.17499732971191406,0.36548948287963867,0.11299848556518555,0.06200098991394043,200,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.20199847221374512,0.391294002532959,0.10500073432922363,0.07699894905090332,200,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.33000707626342773,0.3550853729248047,0.22168564796447754,0.1648087501525879,200,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.3100881576538086,0.8808877468109131,0.18609857559204102,0.1199030876159668,200,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.43004775047302246,0.27234411239624023,0.20504498481750488,0.19783902168273926,200,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.29900336265563965,0.7170805931091309,0.1190788745880127,0.128556489944458,200,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.3095383644104004,1.0547876358032227,0.2250654697418213,0.12308692932128906,200,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.3663794994354248,0.2618999481201172,0.2238755226135254,0.14877939224243164,200,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.3155083656311035,0.4385867118835449,0.22291302680969238,0.13199877738952637,200,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.16499924659729004,0.6619017124176025,0.11893033981323242,0.06656360626220703,200,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.3104369640350342,0.8892924785614014,0.1650998592376709,0.15432047843933105,200,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.3311738967895508,0.5124595165252686,0.20307612419128418,0.17204666137695312,200,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.16301178932189941,0.636476993560791,0.11705899238586426,0.06458163261413574,200,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.16784906387329102,0.8704433441162109,0.1040658950805664,0.07499861717224121,200,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.14907383918762207,1.1563441753387451,0.11999821662902832,0.05402779579162598,200,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.2972893714904785,0.4747133255004883,0.23946356773376465,0.14956188201904297,200,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.17158126831054688,0.36185717582702637,0.09882926940917969,0.0749366283416748,200,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.31989431381225586,0.41625428199768066,0.26326870918273926,0.14134764671325684,200,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
