Algo_1 L,Algo_2 B,Algo_3 L20,Algo_4 L25,M,N,notes
0.318955659866333,0.1278221607208252,0.20922589302062988,0.12851428985595703,40,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.3171389102935791,0.11700034141540527,0.35007166862487793,0.1119997501373291,40,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.3164691925048828,0.12852764129638672,0.22721028327941895,0.11299991607666016,40,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.40000081062316895,0.1885526180267334,0.2200157642364502,0.17599844932556152,40,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.44206690788269043,0.1810011863708496,0.31099700927734375,0.17953228950500488,40,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.17099905014038086,0.07200002670288086,0.14300251007080078,0.06899785995483398,40,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.3146481513977051,0.11800312995910645,0.28100156784057617,0.11899900436401367,40,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.3169989585876465,0.1335136890411377,0.20557188987731934,0.12000107765197754,40,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.31299567222595215,0.14100122451782227,0.1930077075958252,0.12199831008911133,40,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.43720293045043945,0.18600249290466309,0.2565195560455322,0.1809988021850586,40,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.31200075149536133,0.12621760368347168,0.24068665504455566,0.12199783325195312,40,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.30709171295166016,0.13200068473815918,0.21799969673156738,0.13259196281433105,40,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.15264272689819336,0.05500006675720215,0.06700015068054199,0.05299997329711914,40,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.1080009937286377,0.04699873924255371,0.07299947738647461,0.04700016975402832,40,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.30700016021728516,0.13499760627746582,0.29745984077453613,0.12800168991088867,40,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.3045158386230469,0.12056565284729004,0.20099878311157227,0.11700057983398438,40,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.30899906158447266,0.12700176239013672,0.22699975967407227,0.11600017547607422,40,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.31561923027038574,0.1510007381439209,0.21700000762939453,0.13655376434326172,40,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.30225706100463867,0.12951040267944336,0.23738932609558105,0.11457586288452148,40,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.3073854446411133,0.12369322776794434,0.22070550918579102,0.12121009826660156,40,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.31682419776916504,0.10800027847290039,0.2971832752227783,0.10700011253356934,40,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.30499935150146484,0.11856627464294434,0.23900151252746582,0.10899877548217773,40,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.3121168613433838,0.13900113105773926,0.20099830627441406,0.1379995346069336,40,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.323561429977417,0.1292123794555664,0.25999975204467773,0.12000012397766113,40,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.4417915344238281,0.18300223350524902,0.3210000991821289,0.1810595989227295,40,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.3120839595794678,0.11451411247253418,0.33300042152404785,0.10499954223632812,40,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.3150007724761963,0.13299989700317383,0.19611191749572754,0.12400054931640625,40,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
