Algo_1,Algo_2,M,N
0.4230191707611084,0.6287479400634766,500,18
0.09900140762329102,0.7631282806396484,500,18
0.30342984199523926,0.3425021171569824,500,18
0.07599830627441406,0.2330005168914795,500,18
0.5061666965484619,0.32399892807006836,500,18
0.055999040603637695,0.4373297691345215,500,18
0.5075795650482178,0.22300076484680176,500,18
0.10000014305114746,0.6912593841552734,500,18
0.41940784454345703,1.1702346801757812,500,18
0.08299970626831055,3.6665091514587402,500,18
0.4159984588623047,0.370999813079834,500,18
0.027000904083251953,0.28833508491516113,500,18
0.1629486083984375,0.5419998168945312,500,18
0.42400193214416504,0.2239999771118164,500,18
0.05699801445007324,0.410001277923584,500,18
0.15599775314331055,0.3892996311187744,500,18
0.09748983383178711,0.3619997501373291,500,18
0.42999768257141113,0.5750977993011475,500,18
0.002001047134399414,0.027378320693969727,500,18
0.0019979476928710938,0.04199957847595215,500,18
0.010000467300415039,0.036000728607177734,500,18
0.08399820327758789,0.7270007133483887,500,18
0.09600663185119629,0.09100008010864258,500,18
0.48200058937072754,0.3149998188018799,500,18
0.0030002593994140625,0.009998798370361328,500,18
0.05700206756591797,2.129162549972534,500,18
0.02700018882751465,0.09900164604187012,500,18
0.3119997978210449,0.8119993209838867,500,18
0.4890024662017822,0.26200079917907715,500,18
0.5069980621337891,0.26099681854248047,500,18
0.2950003147125244,0.9449996948242188,500,18
0.18776416778564453,1.8099989891052246,500,18
0.30499911308288574,0.40199995040893555,500,18
0.15599918365478516,0.25500035285949707,500,18
0.13699817657470703,0.48400163650512695,500,18
0.16100168228149414,0.9570012092590332,500,18
0.13299870491027832,0.1679997444152832,500,18
0.3120002746582031,0.26900172233581543,500,18
0.15599966049194336,0.2650022506713867,500,18
0.01800394058227539,0.19199371337890625,500,18
0.4740009307861328,0.20200061798095703,500,18
0.4249997138977051,0.2690010070800781,500,18
0.48600101470947266,0.3490009307861328,500,18
0.42600059509277344,0.3684396743774414,500,18
0.004997730255126953,0.08000063896179199,500,18
0.13500022888183594,0.15599679946899414,500,18
0.33299994468688965,0.26058268547058105,500,18
0.4870016574859619,0.5040004253387451,500,18
0.053999900817871094,0.028999805450439453,500,18
0.009999752044677734,0.05700063705444336,500,18
0.003997802734375,0.007000923156738281,500,18
0.09400343894958496,0.29200124740600586,500,18
0.29399967193603516,0.28299975395202637,500,18
0.2949991226196289,0.46154046058654785,500,18
0.006102561950683594,0.008005857467651367,500,18
0.0029997825622558594,0.007999658584594727,500,18
0.05428123474121094,0.6768360137939453,500,18
0.438586950302124,0.3840000629425049,500,18
0.1640002727508545,0.46207499504089355,500,18
0.026999473571777344,0.2649998664855957,500,18
0.004999637603759766,0.013999700546264648,500,18
0.4143056869506836,0.5625052452087402,500,18
0.025999784469604492,0.1364576816558838,500,18
0.1008458137512207,0.586000919342041,500,18
0.23799967765808105,1.5460014343261719,500,18
0.026998043060302734,1.1246647834777832,500,18
0.03499889373779297,0.5105702877044678,500,18
0.13300037384033203,0.33800172805786133,500,18
0.1360013484954834,0.3190021514892578,500,18
0.09800386428833008,0.8830008506774902,500,18
0.026996135711669922,0.14100027084350586,500,18
0.2350006103515625,0.8320019245147705,500,18
0.005998849868774414,0.11399984359741211,500,18
0.0820004940032959,0.18200063705444336,500,18
0.30099916458129883,1.5670006275177002,500,18
0.09299993515014648,0.17300009727478027,500,18
0.42999982833862305,0.4379994869232178,500,18
0.025999069213867188,0.32700109481811523,500,18
0.001999378204345703,0.0020041465759277344,500,18
0.10199522972106934,1.4926011562347412,500,18
0.02699875831604004,0.4420011043548584,500,18
0.22900032997131348,0.5789997577667236,500,18
0.3070030212402344,0.5181207656860352,500,18
0.0559992790222168,0.0839986801147461,500,18
0.4230003356933594,0.47999024391174316,500,18
0.01300048828125,0.10002422332763672,500,18
0.0020020008087158203,0.011998891830444336,500,18
0.4168424606323242,0.45700907707214355,500,18
0.005004405975341797,0.020449161529541016,500,18
0.14700031280517578,0.1983034610748291,500,18
0.09745025634765625,0.27022695541381836,500,18
0.0040035247802734375,0.01799917221069336,500,18
0.0009996891021728516,0.004999399185180664,500,18
0.0009989738464355469,0.029000043869018555,500,18
0.16614413261413574,0.3782815933227539,500,18
0.4429898262023926,0.6280760765075684,500,18
0.0969996452331543,0.7977232933044434,500,18
0.007001638412475586,0.024996519088745117,500,18
0.1344316005706787,0.31108570098876953,500,18
0.1434938907623291,0.8045797348022461,500,18
0.43000054359436035,0.2610034942626953,500,18
0.09799504280090332,0.3540008068084717,500,18
0.1364898681640625,0.7642912864685059,500,18
0.05800008773803711,0.08215069770812988,500,18
0.0839989185333252,0.47220492362976074,500,18
0.0969991683959961,0.37692832946777344,500,18
0.055997610092163086,0.13800048828125,500,18
0.020000696182250977,0.03200244903564453,500,18
0.007999658584594727,0.019999980926513672,500,18
0.013000011444091797,0.35699963569641113,500,18
0.0579981803894043,0.2732534408569336,500,18
0.06647276878356934,0.3280215263366699,500,18
0.10199856758117676,0.16434121131896973,500,18
0.007002115249633789,0.009999275207519531,500,18
0.48984694480895996,0.36705994606018066,500,18
0.09800267219543457,0.4549999237060547,500,18
0.1360006332397461,0.6561570167541504,500,18
0.010005474090576172,0.016998291015625,500,18
0.31599950790405273,0.3615450859069824,500,18
0.09399747848510742,0.24200010299682617,500,18
0.037999629974365234,0.48699951171875,500,18
0.3152897357940674,0.36499857902526855,500,18
0.1340007781982422,0.22800040245056152,500,18
0.3039984703063965,0.49500107765197754,500,18
0.1549997329711914,0.15400171279907227,500,18
0.42699742317199707,0.2969999313354492,500,18
0.4249999523162842,0.42299699783325195,500,18
0.008990287780761719,0.18700146675109863,500,18
0.30499911308288574,0.753570556640625,500,18
0.41500234603881836,0.5289959907531738,500,18
0.23400020599365234,1.259443998336792,500,18
0.005003452301025391,0.08599996566772461,500,18
0.010001182556152344,0.17099952697753906,500,18
0.012004375457763672,0.02499556541442871,500,18
0.30299925804138184,0.5257186889648438,500,18
0.2992253303527832,0.23000025749206543,500,18
0.13899803161621094,0.6150014400482178,500,18
0.13699913024902344,0.7569992542266846,500,18
0.5030028820037842,0.397672176361084,500,18
0.23294997215270996,0.20599961280822754,500,18
