Algo_1 L,Algo_2 B,Algo_3 L20,Algo_4 L25,M,N,notes
0.32555127143859863,0.2774620056152344,0.19507312774658203,0.15801548957824707,20,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.4604463577270508,0.5225791931152344,0.28354930877685547,0.2171638011932373,20,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.4222109317779541,0.33002233505249023,0.26296424865722656,0.22619009017944336,20,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.3136870861053467,0.5145726203918457,0.2319333553314209,0.1391310691833496,20,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.31655311584472656,0.41199660301208496,0.23742246627807617,0.18618178367614746,20,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.21328067779541016,0.4137699604034424,0.13000059127807617,0.09500241279602051,20,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.18145298957824707,0.7587223052978516,0.10499763488769531,0.08856916427612305,20,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.3165888786315918,2.148745059967041,0.32422590255737305,0.12100958824157715,20,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.25448012351989746,0.6631689071655273,0.169036865234375,0.12508869171142578,20,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.32848501205444336,0.6287035942077637,0.22039151191711426,0.16299724578857422,20,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.3272666931152344,0.45430517196655273,0.20999908447265625,0.14172840118408203,20,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.31466174125671387,0.5387897491455078,0.17299795150756836,0.181166410446167,20,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.3149750232696533,0.9544053077697754,0.26151442527770996,0.13001084327697754,20,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.3150167465209961,0.40021634101867676,0.22899985313415527,0.1440904140472412,20,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.1690073013305664,0.5439622402191162,0.10005736351013184,0.08400464057922363,20,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.3134584426879883,0.42522192001342773,0.19215941429138184,0.13200092315673828,20,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.16542959213256836,0.4120936393737793,0.13628792762756348,0.08100628852844238,20,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.3304715156555176,0.21460914611816406,0.1677110195159912,0.18710827827453613,20,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.3110964298248291,0.7546420097351074,0.18827390670776367,0.14655828475952148,20,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.4568650722503662,0.1995863914489746,0.21523690223693848,0.18951940536499023,20,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
