Algo_1 L,Algo_2 B,Algo_3 L20,Algo_4 L25,M,N,notes
0.1424875259399414,0.6955795288085938,0.13006377220153809,0.05899930000305176,20,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.2978510856628418,0.9540846347808838,0.34461545944213867,0.11879658699035645,20,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.4750072956085205,0.5654923915863037,0.28917360305786133,0.28218793869018555,20,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.16067957878112793,0.5330753326416016,0.14707183837890625,0.06999611854553223,20,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.3078758716583252,0.9413728713989258,0.18474912643432617,0.1342611312866211,20,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.3252236843109131,0.2616727352142334,0.19437360763549805,0.17148470878601074,20,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.30815720558166504,0.580939531326294,0.19353652000427246,0.14700055122375488,20,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.3155784606933594,0.22617387771606445,0.21533823013305664,0.18178892135620117,20,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.16199946403503418,0.24516677856445312,0.1179964542388916,0.07000255584716797,20,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.3254666328430176,1.4302518367767334,0.3084530830383301,0.13457298278808594,20,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.14499855041503906,1.027360439300537,0.14800286293029785,0.06502699851989746,20,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.4174952507019043,0.3731410503387451,0.30921244621276855,0.20546889305114746,20,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.3148472309112549,0.5251860618591309,0.26457667350769043,0.1379103660583496,20,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.42930054664611816,0.3251481056213379,0.22707748413085938,0.22445106506347656,20,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.4563462734222412,0.4728658199310303,0.2427811622619629,0.2694981098175049,20,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.3125133514404297,0.3856046199798584,0.14299774169921875,0.17188644409179688,20,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.3162984848022461,0.32165026664733887,0.17299890518188477,0.16073942184448242,20,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.31431102752685547,0.42061519622802734,0.23349881172180176,0.2013094425201416,20,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.16895318031311035,0.5454394817352295,0.12486910820007324,0.06699967384338379,20,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
0.15247273445129395,0.5408084392547607,0.08429074287414551,0.07199931144714355,20,18,"num subsets 为 90, algo_4 为使用更快算法的Lomonosov方法"
