Algo_1,Algo_2,M,N
0.45712828636169434,1.3094148635864258,500,18
0.44367027282714844,0.5616848468780518,500,18
0.40600013732910156,0.5319991111755371,500,18
0.3950769901275635,1.8740441799163818,500,18
0.2158660888671875,0.5472087860107422,500,18
0.37656378746032715,0.6111240386962891,500,18
0.3970012664794922,0.5418217182159424,500,18
0.577643632888794,0.4450347423553467,500,18
0.20808982849121094,2.0016167163848877,500,18
0.19614052772521973,0.46711206436157227,500,18
0.39917850494384766,0.450634241104126,500,18
0.41202616691589355,0.32907962799072266,500,18
0.40370702743530273,0.23440909385681152,500,18
0.2125687599182129,0.6580870151519775,500,18
0.4185152053833008,0.5940778255462646,500,18
0.5459997653961182,0.3615131378173828,500,18
0.22499918937683105,0.5612921714782715,500,18
0.21700024604797363,0.4795100688934326,500,18
0.4137289524078369,0.4984722137451172,500,18
0.5590300559997559,0.387559175491333,500,18
0.5756621360778809,0.2520008087158203,500,18
0.41401124000549316,0.6035165786743164,500,18
0.41499805450439453,0.4928867816925049,500,18
0.40599894523620605,0.8195154666900635,500,18
0.2369987964630127,0.5535452365875244,500,18
0.40399932861328125,0.33800220489501953,500,18
0.4135112762451172,0.43219852447509766,500,18
0.568225622177124,0.3489983081817627,500,18
0.4283263683319092,0.5221948623657227,500,18
0.20549917221069336,0.46851277351379395,500,18
0.40608644485473633,0.5395183563232422,500,18
0.41259169578552246,1.2385132312774658,500,18
0.595597505569458,0.28301191329956055,500,18
0.5787811279296875,0.5159990787506104,500,18
0.6027662754058838,0.3900010585784912,500,18
0.42200207710266113,0.4459998607635498,500,18
0.43457770347595215,0.39800143241882324,500,18
0.457000732421875,1.2252018451690674,500,18
0.26412153244018555,0.29651355743408203,500,18
0.21918892860412598,0.21600031852722168,500,18
0.4352755546569824,0.8921957015991211,500,18
0.36472129821777344,0.9323720932006836,500,18
0.2070002555847168,0.32599902153015137,500,18
0.4012291431427002,0.5981149673461914,500,18
0.40574121475219727,0.89764404296875,500,18
0.3381788730621338,0.33130908012390137,500,18
0.41959404945373535,0.3355135917663574,500,18
0.40010643005371094,0.961777925491333,500,18
0.41062307357788086,0.519866943359375,500,18
0.39606428146362305,0.6155500411987305,500,18
0.43000054359436035,0.6565108299255371,500,18
0.5742092132568359,0.5456809997558594,500,18
0.41635918617248535,1.113905429840088,500,18
0.40827417373657227,0.8055148124694824,500,18
0.6185872554779053,1.5488874912261963,500,18
0.21399831771850586,0.5075678825378418,500,18
0.423459529876709,0.5951178073883057,500,18
0.4329993724822998,0.6600010395050049,500,18
0.5940291881561279,0.6410017013549805,500,18
0.5992429256439209,0.46860218048095703,500,18
0.4139997959136963,0.5829215049743652,500,18
0.39799976348876953,0.9465117454528809,500,18
0.4313366413116455,0.5339992046356201,500,18
0.5770003795623779,0.24700045585632324,500,18
0.6245894432067871,0.5879995822906494,500,18
0.4315526485443115,0.45200204849243164,500,18
0.3645603656768799,1.1505153179168701,500,18
0.4135162830352783,1.2086820602416992,500,18
0.41100144386291504,0.5065224170684814,500,18
0.4306483268737793,0.43700146675109863,500,18
0.45600152015686035,0.5244786739349365,500,18
0.4159998893737793,1.5668036937713623,500,18
0.43799877166748047,0.6483073234558105,500,18
0.6090753078460693,0.3879990577697754,500,18
0.41524505615234375,0.3509986400604248,500,18
0.22882580757141113,0.6897215843200684,500,18
0.6118371486663818,0.5610835552215576,500,18
0.45600056648254395,0.47464799880981445,500,18
0.45600128173828125,0.6230759620666504,500,18
0.4351010322570801,0.6559996604919434,500,18
0.6167941093444824,0.357074499130249,500,18
0.45400023460388184,0.5620205402374268,500,18
0.43357086181640625,0.7370688915252686,500,18
0.42266178131103516,0.6839993000030518,500,18
0.4409964084625244,1.0480079650878906,500,18
0.42151498794555664,0.39107751846313477,500,18
0.6495952606201172,0.7186486721038818,500,18
0.4512500762939453,0.4445152282714844,500,18
0.2370009422302246,0.335003137588501,500,18
0.4445211887359619,0.3080017566680908,500,18
0.4093599319458008,0.5522475242614746,500,18
0.4309992790222168,1.4242558479309082,500,18
0.4549987316131592,0.6295676231384277,500,18
0.444063663482666,0.5189979076385498,500,18
0.4215104579925537,0.48099851608276367,500,18
0.35451388359069824,0.2995147705078125,500,18
0.44303250312805176,0.7425525188446045,500,18
0.44651365280151367,0.6000068187713623,500,18
0.4431445598602295,0.5270357131958008,500,18
0.2589993476867676,0.25090503692626953,500,18
0.4439997673034668,0.4809994697570801,500,18
0.4650001525878906,1.5817177295684814,500,18
0.6432497501373291,0.9898190498352051,500,18
0.23700189590454102,1.966078758239746,500,18
0.25604915618896484,0.6443314552307129,500,18
0.2575094699859619,0.5375690460205078,500,18
0.24190926551818848,0.3826260566711426,500,18
0.4443089962005615,1.716648817062378,500,18
0.39800024032592773,0.9601585865020752,500,18
0.4585998058319092,0.7212421894073486,500,18
0.4818563461303711,0.6237766742706299,500,18
0.2512516975402832,0.3935725688934326,500,18
0.634185791015625,0.3571038246154785,500,18
0.4452342987060547,0.3281569480895996,500,18
0.46773290634155273,0.8182580471038818,500,18
0.48360395431518555,0.38699984550476074,500,18
0.26599931716918945,0.8159999847412109,500,18
0.22300148010253906,1.8054065704345703,500,18
0.5173804759979248,0.3910822868347168,500,18
0.377854585647583,1.3411357402801514,500,18
0.6697721481323242,0.8529684543609619,500,18
0.6179232597351074,0.47663450241088867,500,18
0.23656892776489258,0.7266318798065186,500,18
0.4462132453918457,1.38680100440979,500,18
0.2617373466491699,0.49809741973876953,500,18
0.7397754192352295,0.3559994697570801,500,18
0.6419999599456787,0.49666357040405273,500,18
0.44951343536376953,0.35699939727783203,500,18
0.47168993949890137,0.9019989967346191,500,18
0.4733409881591797,0.30115818977355957,500,18
0.4815187454223633,0.5815107822418213,500,18
0.4976928234100342,0.9790875911712646,500,18
0.6426820755004883,0.8136758804321289,500,18
0.4676995277404785,0.3416588306427002,500,18
0.48312878608703613,0.9962782859802246,500,18
0.5069999694824219,0.4817821979522705,500,18
0.46602606773376465,0.2595951557159424,500,18
0.25121426582336426,0.5601990222930908,500,18
0.49150753021240234,1.1692190170288086,500,18
0.3206210136413574,0.5510010719299316,500,18
0.4775276184082031,0.4720001220703125,500,18
0.47499918937683105,0.5476424694061279,500,18
0.24199986457824707,0.25500059127807617,500,18
0.39951562881469727,0.6405110359191895,500,18
0.6483461856842041,0.3324546813964844,500,18
0.48401618003845215,0.4128153324127197,500,18
0.2915170192718506,0.771064281463623,500,18
0.46407055854797363,0.6575632095336914,500,18
0.4685206413269043,0.7795155048370361,500,18
0.6579568386077881,0.3789987564086914,500,18
0.6712257862091064,0.8785190582275391,500,18
0.7706239223480225,0.4195117950439453,500,18
0.4630005359649658,0.43178677558898926,500,18
0.4740023612976074,0.5962162017822266,500,18
0.6998066902160645,0.7512109279632568,500,18
0.5246725082397461,0.3449995517730713,500,18
0.4908878803253174,0.32216691970825195,500,18
0.4658353328704834,0.6104955673217773,500,18
0.5199012756347656,0.5146811008453369,500,18
0.48508715629577637,0.41840100288391113,500,18
0.4515495300292969,0.4224858283996582,500,18
0.6615667343139648,0.3110804557800293,500,18
0.26317310333251953,0.5866584777832031,500,18
0.5791261196136475,0.5705885887145996,500,18
0.5061500072479248,1.848592758178711,500,18
0.6793491840362549,0.39377522468566895,500,18
0.4819681644439697,0.6426661014556885,500,18
0.46555662155151367,0.4371349811553955,500,18
0.2440030574798584,0.5121698379516602,500,18
0.404094934463501,1.6927967071533203,500,18
0.49251604080200195,0.6232538223266602,500,18
0.483001708984375,1.6250288486480713,500,18
0.47760701179504395,0.41756606101989746,500,18
0.46808600425720215,0.6119978427886963,500,18
0.23299932479858398,0.6222579479217529,500,18
0.3899996280670166,2.8817291259765625,500,18
0.6952285766601562,0.4945194721221924,500,18
0.45858263969421387,0.6140096187591553,500,18
0.6418311595916748,0.419513463973999,500,18
0.6635105609893799,0.40600085258483887,500,18
0.27900004386901855,0.3580000400543213,500,18
0.6925783157348633,1.2440009117126465,500,18
0.5276925563812256,0.8199982643127441,500,18
0.2559959888458252,0.393512487411499,500,18
0.47121381759643555,0.4719963073730469,500,18
0.4856281280517578,0.5366756916046143,500,18
0.27500033378601074,0.43137502670288086,500,18
0.724358081817627,0.57635498046875,500,18
0.4567854404449463,1.2378895282745361,500,18
0.5320022106170654,0.4732234477996826,500,18
0.2803773880004883,0.45097875595092773,500,18
0.27900028228759766,0.8202495574951172,500,18
0.5023107528686523,1.310586929321289,500,18
0.3959996700286865,0.34016895294189453,500,18
0.4929993152618408,0.36300206184387207,500,18
0.49800729751586914,0.44299960136413574,500,18
0.5129997730255127,0.5766596794128418,500,18
0.4705188274383545,0.9425146579742432,500,18
0.5024449825286865,0.2840003967285156,500,18
0.47299838066101074,0.7902138233184814,500,18
0.2689998149871826,0.4538893699645996,500,18
0.47051286697387695,0.5945720672607422,500,18
0.4220006465911865,2.0930304527282715,500,18
0.48345065116882324,0.5435128211975098,500,18
0.4950895309448242,0.3399999141693115,500,18
0.6880009174346924,1.2485649585723877,500,18
0.720674991607666,0.2550971508026123,500,18
0.47951269149780273,1.2026233673095703,500,18
0.33556365966796875,0.7408819198608398,500,18
0.26599979400634766,0.5985751152038574,500,18
0.48315954208374023,0.5470013618469238,500,18
0.5050017833709717,0.5352885723114014,500,18
0.6526603698730469,0.3555631637573242,500,18
0.6749088764190674,0.34599995613098145,500,18
